filename,lat,lon,name,source,captured_at
mapillary_1173129289816533.jpg,18.538287074089,73.906511901215,"Location (18.5383, 73.9065)",mapillary,1574128397732
mapillary_1042057784465372.jpg,18.5378034,73.9074097,"Location (18.5378, 73.9074)",mapillary,1745645121482
mapillary_1418017573390893.jpg,18.5378012,73.9073734,"Location (18.5378, 73.9074)",mapillary,1770274263530
mapillary_1259677344447233.jpg,18.538475435,73.906159642,Westin,mapillary,1574128401657
mapillary_1156090641575758.jpg,18.537148037212,73.908543626981,"Location (18.5371, 73.9085)",mapillary,1574128379274
mapillary_1478626382497687.jpg,18.537052706294,73.9086956997,"Location (18.5371, 73.9087)",mapillary,1574128377885
mapillary_298092341893514.jpg,18.537897156352,73.907329169877,"Location (18.5379, 73.9073)",mapillary,1552533402683
mapillary_1140785779726168.jpg,18.537006495105,73.908771547852,"Location (18.5370, 73.9088)",mapillary,1574128377182
mapillary_1543264393567729.jpg,18.5546583,73.91521,"Location (18.5547, 73.9152)",mapillary,1770693725616
mapillary_1265101492208154.jpg,18.554625,73.9161583,"Location (18.5546, 73.9162)",mapillary,1770693708535
mapillary_1454099756427232.jpg,18.5558533,73.91432,"Location (18.5559, 73.9143)",mapillary,1770693752648
mapillary_1195346886095791.jpg,18.554625,73.9155933,"Location (18.5546, 73.9156)",mapillary,1770693716871
mapillary_1408962510085665.jpg,18.55465,73.9154683,"Location (18.5546, 73.9155)",mapillary,1770693718725
mapillary_1432585161860983.jpg,18.5549833,73.9150283,"Location (18.5550, 73.9150)",mapillary,1770693732483
mapillary_1227059019492986.jpg,18.5546683,73.9170667,"Location (18.5547, 73.9171)",mapillary,1770693695137
mapillary_1252569010159574.jpg,18.5546917,73.9171233,"Location (18.5547, 73.9171)",mapillary,1770693694134
mapillary_1262464132459970.jpg,18.554615,73.9158833,"Location (18.5546, 73.9159)",mapillary,1770693712126
mapillary_1384216176294117.jpg,18.556695,73.9134833,"Location (18.5567, 73.9135)",mapillary,1770693775125
mapillary_1417193973416501.jpg,18.55677,73.9134083,"Location (18.5568, 73.9134)",mapillary,1770693777120
mapillary_1001021284927246.jpg,18.55860380117,73.911291899998,Wakefield IT Park,mapillary,1716263526249
mapillary_1082154977389628.jpg,18.55769,73.912495,"Location (18.5577, 73.9125)",mapillary,1770693796670
mapillary_1921223598696609.jpg,18.557555,73.9126617,"Location (18.5576, 73.9127)",mapillary,1770693793726
mapillary_1230371408579675.jpg,18.556565,73.9136283,"Location (18.5566, 73.9136)",mapillary,1770693771714
mapillary_1230866365804571.jpg,18.5564617,73.9137367,"Location (18.5565, 73.9137)",mapillary,1770693768130
mapillary_1218816590337099.jpg,18.55612,73.9140317,"Location (18.5561, 73.9140)",mapillary,1770693759124
mapillary_1534030241888161.jpg,18.5561717,73.91399,"Location (18.5562, 73.9140)",mapillary,1770693760124
mapillary_1242585024636913.jpg,18.5560783,73.914075,"Location (18.5561, 73.9141)",mapillary,1770693758927
mapillary_1238074228299229.jpg,18.5555067,73.9147067,"Location (18.5555, 73.9147)",mapillary,1770693743954
mapillary_1914378689170090.jpg,18.5554267,73.9147767,"Location (18.5554, 73.9148)",mapillary,1770693741317
mapillary_1034923248537603.jpg,18.5397191,73.8903058,"Location (18.5397, 73.8903)",mapillary,1742987067507
mapillary_1074506156290838.jpg,18.539661577932,73.890030640954,"Location (18.5397, 73.8900)",mapillary,1574128561552
mapillary_1060850305870971.jpg,18.539679040802,73.889684793578,"Location (18.5397, 73.8897)",mapillary,1742987056048
mapillary_1016549537002413.jpg,18.539640897856,73.88920654727,"Location (18.5396, 73.8892)",mapillary,1742987051044
mapillary_1072158378273806.jpg,18.539592940761,73.893683108718,"Location (18.5396, 73.8937)",mapillary,1742987107043
mapillary_1551393599166904.jpg,18.5396015,73.8939742,"Location (18.5396, 73.8940)",mapillary,1745645356195
mapillary_1012318443564997.jpg,18.53954606273,73.894738483525,"Location (18.5395, 73.8947)",mapillary,1742987126042
